Department Prefix,Department,Sr no.,Type,Course Code,Course Name,Course Type,Course content category,Instructor(s),Venue,Slot,Division,Biometric Attendance Enabled?,Registration Limit,Restrictions,Division Definition
"CS,CSS",Computer Science and Engineering,41,timetable,CS 631,Implementation Techniques for Relational Database Systems,Theory,Interdisciplinary STEM Course.,I - S Sudarshan,CC103 FullSemester,3 Mon-3A-11:35:00-12:30:00-CC103 Thu-3C-11:35:00-12:30:00-CC103 Tue-3B-11:35:00-12:30:00-CC103,,Biometric Enabled,150,View Restrictions for Course CS 631 Course Code Batch Year Department Program Allowed Overridable CS 631 2024 ALL Dual Degree (B.Tech. + M.Tech.) Allowed Non-Overridable CS 631 ALL Computer Science and Engineering Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS 631 ALL Computer Science and Engineering M.S. by Research Allowed Non-Overridable CS 631 ALL Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 631 ALL Computer Science and Engineering Ph.D. Allowed Non-Overridable CS 631 2023 Computer Science and Engineering B.Tech. Allowed Non-Overridable CS 631 2023 Computer Science and Engineering Dual Degree (B.Tech. + M.Tech.) Allowed Non-Overridable CS 631 ALL Centre for Machine Intelligence and Data Science M.S. by Research Allowed Non-Overridable CS 631 ALL Centre for Machine Intelligence and Data Science M.Tech. Allowed Non-Overridable CS 631 ALL Centre for Machine Intelligence and Data Science Ph.D. Allowed Non-Overridable CS 631 2023 ALL B.Tech. Allowed Non-Overridable CS 631 2024 ALL B.Tech. Allowed Non-Overridable CS 631 2023 ALL Dual Degree (B.Tech. + M.Tech.) Allowed Non-Overridable CS 631 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,42,timetable,CS 632,Advanced Database Management Systems,Theory,Interdisciplinary STEM Course.,I - Suraj Shetiya,CC103 FullSemester,2 Mon-2A-10:35:00-11:30:00-CC103 Thu-2C-10:35:00-11:30:00-CC103 Tue-2B-10:35:00-11:30:00-CC103,,Biometric Enabled,150,,
"CS,CSS",Computer Science and Engineering,43,timetable,CS 663,Fundamentals of Digital Image Processing,Theory,Interdisciplinary STEM Course.,I - Suyash Prakash Awate,FullSemester,7 Fri-7B-11:05:00-12:30:00- Wed-7A-11:05:00-12:30:00-,,,300,View Restrictions for Course CS 663 Course Code Batch Year Department Program Allowed Overridable CS 663 ALL ALL ALL Allowed Non-Overridable CS 663 2025 ALL B.Des. Deny Non-Overridable CS 663 2025 ALL B.S. Deny Non-Overridable CS 663 2025 ALL B.Sc. (3-year) Deny Non-Overridable CS 663 2025 ALL B.S.+ M.Sc. Dual Degree Deny Non-Overridable CS 663 2025 ALL B.Tech. Deny Non-Overridable CS 663 2025 ALL DDDP Deny Non-Overridable CS 663 2025 ALL Dual Degree (B.Des. + M.Des.) Deny Non-Overridable CS 663 2025 ALL Dual Degree (M.A. + Ph.D.) Deny Non-Overridable CS 663 2025 ALL Dual Degree (M.Phil. + Ph.D.) Deny Non-Overridable CS 663 2025 ALL Dual Degree (MPP + Ph.D.) Deny Non-Overridable CS 663 2025 ALL Dual Degree (M.Sc. + M.Phil.) Deny Non-Overridable CS 663 2025 ALL Dual Degree (M.Sc.+ M.S. by Research) Deny Non-Overridable CS 663 2025 ALL Dual Degree (M.Sc. + M.Tech.) Deny Non-Overridable CS 663 2025 ALL Dual Degree (M.Sc. + Ph.D.) Deny Non-Overridable CS 663 2025 ALL EMBA Deny Non-Overridable CS 663 2025 ALL IDDDP Deny Non-Overridable CS 663 2025 ALL Integrated M.Sc. (5-Year) Deny Non-Overridable CS 663 2025 ALL M.A. Deny Non-Overridable CS 663 2025 ALL M.A. by Research Deny Non-Overridable CS 663 2025 ALL M.A. by Research (Exit degree) Deny Non-Overridable CS 663 2025 ALL M.A. (Exit degree) Deny Non-Overridable CS 663 2025 ALL Master in Development Practice Deny Non-Overridable CS 663 2025 ALL Master of Public Policy Deny Non-Overridable CS 663 2025 ALL MBA Deny Non-Overridable CS 663 2025 ALL M.Des. Deny Non-Overridable CS 663 2025 ALL M.Des. by Research Deny Non-Overridable CS 663 2025 ALL M.Phil. Deny Non-Overridable CS 663 2025 ALL M.Phil. (Exit Degree) Deny Non-Overridable CS 663 2025 ALL M.S. by Research (Exit degree) Deny Non-Overridable CS 663 2025 ALL M.Sc. Deny Non-Overridable CS 663 2025 ALL M.Sc. (Exit Degree) Deny Non-Overridable CS 663 2025 ALL M.S. (Exit Degree) Deny Non-Overridable CS 663 2025 ALL M.Tech. (Exit Degree) Deny Non-Overridable CS 663 2025 ALL P.G.D.I.I.T (Exit Degree) Deny Non-Overridable CS 663 2025 ALL Postgraduate Diploma(PGD-Exit) Deny Non-Overridable CS 663 2025 ALL Preparatory Course Deny Non-Overridable CS 663 2025 ALL Visiting Students Deny Non-Overridable CS 663 2026 ALL B.Des. Deny Non-Overridable CS 663 2026 ALL B.S. Deny Non-Overridable CS 663 2026 ALL B.Sc. (3-year) Deny Non-Overridable CS 663 2026 ALL B.S.+ M.Sc. Dual Degree Deny Non-Overridable CS 663 2026 ALL B.Tech. Deny Non-Overridable CS 663 2026 ALL DDDP Deny Non-Overridable CS 663 2026 ALL Dual Degree (B.Des. + M.Des.) Deny Non-Overridable CS 663 2026 ALL Dual Degree (M.A. + Ph.D.) Deny Non-Overridable CS 663 2026 ALL Dual Degree (M.Phil. + Ph.D.) Deny Non-Overridable CS 663 2026 ALL Dual Degree (MPP + Ph.D.) Deny Non-Overridable CS 663 2026 ALL Dual Degree (M.Sc. + M.Phil.) Deny Non-Overridable CS 663 2026 ALL Dual Degree (M.Sc.+ M.S. by Research) Deny Non-Overridable CS 663 2026 ALL Dual Degree (M.Sc. + M.Tech.) Deny Non-Overridable CS 663 2026 ALL Dual Degree (M.Sc. + Ph.D.) Deny Non-Overridable CS 663 2026 ALL EMBA Deny Non-Overridable CS 663 2026 ALL IDDDP Deny Non-Overridable CS 663 2026 ALL Integrated M.Sc. (5-Year) Deny Non-Overridable CS 663 2026 ALL M.A. Deny Non-Overridable CS 663 2026 ALL M.A. by Research Deny Non-Overridable CS 663 2026 ALL M.A. by Research (Exit degree) Deny Non-Overridable CS 663 2026 ALL M.A. (Exit degree) Deny Non-Overridable CS 663 2026 ALL Master in Development Practice Deny Non-Overridable CS 663 2026 ALL Master of Public Policy Deny Non-Overridable CS 663 2026 ALL MBA Deny Non-Overridable CS 663 2026 ALL M.Des. Deny Non-Overridable CS 663 2026 ALL M.Des. by Research Deny Non-Overridable CS 663 2026 ALL M.Phil. Deny Non-Overridable CS 663 2026 ALL M.Phil. (Exit Degree) Deny Non-Overridable CS 663 2026 ALL M.S. by Research (Exit degree) Deny Non-Overridable CS 663 2026 ALL M.Sc. Deny Non-Overridable CS 663 2026 ALL M.Sc. (Exit Degree) Deny Non-Overridable CS 663 2026 ALL M.S. (Exit Degree) Deny Non-Overridable CS 663 2026 ALL M.Tech. (Exit Degree) Deny Non-Overridable CS 663 2026 ALL P.G.D.I.I.T (Exit Degree) Deny Non-Overridable CS 663 2026 ALL Postgraduate Diploma(PGD-Exit) Deny Non-Overridable CS 663 2026 ALL Preparatory Course Deny Non-Overridable CS 663 2026 ALL Visiting Students Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,44,timetable,CS 675,Computer Graphics,Theory,Interdisciplinary STEM Course.,I - Parag Kumar Chaudhuri,CC103 FullSemester,4 Thu-4B-08:00:00-09:25:00-CC103 Tue-4A-08:00:00-09:25:00-CC103,,Biometric Enabled,75,View Restrictions for Course CS 675 Course Code Batch Year Department Program Allowed Overridable CS 675 ALL ALL ALL Allowed Non-Overridable CS 675 2025 ALL B.Tech. Deny Non-Overridable CS 675 2026 ALL B.Tech. Deny Non-Overridable CS 675 ALL ALL DDDP Deny Non-Overridable CS 675 ALL ALL Dual Degree (B.Des. + M.Des.) Deny Non-Overridable CS 675 ALL ALL Dual Degree (M.A. + Ph.D.) Deny Non-Overridable CS 675 ALL ALL Dual Degree (M.Phil. + Ph.D.) Deny Non-Overridable CS 675 ALL ALL Dual Degree (MPP + Ph.D.) Deny Non-Overridable CS 675 ALL ALL Dual Degree (M.Sc. + M.Phil.) Deny Non-Overridable CS 675 ALL ALL Dual Degree (M.Sc.+ M.S. by Research) Deny Non-Overridable CS 675 ALL ALL Dual Degree (M.Sc. + M.Tech.) Deny Non-Overridable CS 675 ALL ALL Dual Degree (M.Sc. + Ph.D.) Deny Non-Overridable CS 675 ALL ALL EMBA Deny Non-Overridable CS 675 ALL ALL IDDDP Deny Non-Overridable CS 675 ALL ALL Integrated M.Sc. (5-Year) Deny Non-Overridable CS 675 ALL ALL M.A. Deny Non-Overridable CS 675 ALL ALL M.A. by Research Deny Non-Overridable CS 675 ALL ALL M.A. by Research (Exit degree) Deny Non-Overridable CS 675 ALL ALL M.A. (Exit degree) Deny Non-Overridable CS 675 ALL ALL Master in Development Practice Deny Non-Overridable CS 675 ALL ALL Master of Public Policy Deny Non-Overridable CS 675 ALL ALL MBA Deny Non-Overridable CS 675 ALL ALL M.Des. Deny Non-Overridable CS 675 ALL ALL M.Des. by Research Deny Non-Overridable CS 675 ALL ALL M.Phil. Deny Non-Overridable CS 675 ALL ALL M.Phil. (Exit Degree) Deny Non-Overridable CS 675 ALL ALL M.Sc. Deny Non-Overridable CS 675 ALL ALL M.Sc. (Exit Degree) Deny Non-Overridable CS 675 ALL ALL P.G.D.I.I.T (Exit Degree) Deny Non-Overridable CS 675 ALL ALL Postgraduate Diploma(PGD-Exit) Deny Non-Overridable CS 675 ALL ALL Preparatory Course Deny Non-Overridable CS 675 ALL ALL Visiting Students Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,45,timetable,CS 683,Advanced Computer Architecture,Theory,Interdisciplinary STEM Course.,I - Biswabandan Panda,CC103 FullSemester,12 Mon-12A-17:05:00-18:00:00-CC103 Thu-12C-17:05:00-18:00:00-CC103 Tue-12B-17:05:00-18:00:00-CC103,,Biometric Enabled,150,View Restrictions for Course CS 683 Course Code Batch Year Department Program Allowed Overridable CS 683 2024 Computer Science and Engineering B.Tech. Allowed Non-Overridable CS 683 ALL Computer Science and Engineering Dual Degree (B.Tech. + M.Tech.) Allowed Non-Overridable CS 683 ALL Computer Science and Engineering Dual Degree (M.S. by Research + Ph.D.) Allowed Non-Overridable CS 683 ALL Computer Science and Engineering Dual Degree (M.Tech. + M.S. by Research) Allowed Non-Overridable CS 683 ALL Computer Science and Engineering Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS 683 ALL Computer Science and Engineering M.S. by Research Allowed Non-Overridable CS 683 ALL Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 683 ALL Computer Science and Engineering Ph.D. Allowed Non-Overridable CS 683 2023 Electrical Engineering B.Tech. Allowed Non-Overridable CS 683 2024 Electrical Engineering B.Tech. Allowed Non-Overridable CS 683 ALL Electrical Engineering Dual Degree (B.Tech. + M.Tech.) Allowed Non-Overridable CS 683 ALL Electrical Engineering Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS 683 ALL Electrical Engineering M.Tech. Allowed Non-Overridable CS 683 ALL Electrical Engineering Ph.D. Allowed Non-Overridable CS 683 2023 Computer Science and Engineering B.Tech. Allowed Non-Overridable CS 683 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,46,timetable,CS 691,R & D Project,Other Project,Advanced Course.,A - Arpit Agarwal I - Avishek Ghosh,FullSemester,,,,300,View Restrictions for Course CS 691 Course Code Batch Year Department Program Allowed Overridable CS 691 ALL Computer Science and Engineering Dual Degree (M.S. by Research + Ph.D.) Allowed Non-Overridable CS 691 ALL Computer Science and Engineering Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS 691 ALL Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 691 ALL Computer Science and Engineering Ph.D. Allowed Non-Overridable CS 691 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,47,timetable,CS 692,R & D Project II,Other Project,Advanced Course.,A - Arpit Agarwal I - Avishek Ghosh,FullSemester,,,,300,View Restrictions for Course CS 692 Course Code Batch Year Department Program Allowed Overridable CS 692 ALL Computer Science and Engineering Dual Degree (M.S. by Research + Ph.D.) Allowed Non-Overridable CS 692 ALL Computer Science and Engineering Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS 692 ALL Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 692 ALL Computer Science and Engineering Ph.D. Allowed Non-Overridable CS 692 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,48,timetable,CS 694,Seminar,Seminar,Advanced Course.,A - Arpit Agarwal I - Avishek Ghosh,FullSemester,,,,300,View Restrictions for Course CS 694 Course Code Batch Year Department Program Allowed Overridable CS 694 2025 Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 694 2026 Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 694 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,49,timetable,CS 699,Software Lab.,Theory,Advanced Course.,I - Om P. Damani,FullSemester,L Wed-LX-14:00:00-16:55:00-,,,300,View Restrictions for Course CS 699 Course Code Batch Year Department Program Allowed Overridable CS 699 2026 Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 699 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,50,timetable,CS7001,Robot Perception and Learning,Theory,Interdisciplinary STEM Course.,I - Nived  Chebrolu,CC 101 FullSemester,6 Fri-6B-09:30:00-10:55:00-CC 101 Wed-6A-09:30:00-10:55:00-CC 101,,,50,View Restrictions for Course CS7001 Course Code Batch Year Department Program Allowed Overridable CS7001 ALL ALL Dual Degree (M.Tech. + M.S. by Research) Allowed Non-Overridable CS7001 2024 ALL M.S. by Research Allowed Non-Overridable CS7001 2025 ALL M.S. by Research Allowed Non-Overridable CS7001 2026 ALL M.S. by Research Allowed Non-Overridable CS7001 ALL ALL Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS7001 ALL ALL Dual Degree (B.Tech. + M.Tech.) Allowed Non-Overridable CS7001 ALL ALL M.Tech. Allowed Non-Overridable CS7001 2023 ALL B.Tech. Allowed Non-Overridable CS7001 2024 ALL B.Tech. Allowed Non-Overridable CS7001 ALL ALL Ph.D. Allowed Non-Overridable CS7001 ALL ALL Dual Degree (M.S. by Research + Ph.D.) Allowed Non-Overridable CS7001 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,51,timetable,CS 721,Introduction to Computational Complexity,Theory,Interdisciplinary STEM Course.,I - Vishwas  Bhargava,CC 101 FullSemester,11 Fri-11B-15:30:00-16:55:00-CC 101 Tue-11A-15:30:00-16:55:00-CC 101,,,60,View Restrictions for Course CS 721 Course Code Batch Year Department Program Allowed Overridable CS 721 ALL ALL Dual Degree (M.Tech. + M.S. by Research) Allowed Non-Overridable CS 721 ALL ALL M.S. by Research Allowed Non-Overridable CS 721 ALL ALL Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS 721 ALL ALL M.Tech. Allowed Non-Overridable CS 721 2023 ALL B.Tech. Allowed Non-Overridable CS 721 2024 ALL B.Tech. Allowed Non-Overridable CS 721 ALL ALL Ph.D. Allowed Non-Overridable CS 721 ALL ALL Dual Degree (M.S. by Research + Ph.D.) Allowed Non-Overridable CS 721 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,52,timetable,CS 725,Foundations of Machine Learning,Theory,Interdisciplinary STEM Course.,I - Sunita Bishwanath Sarawagi,FullSemester,6 Fri-6B-09:30:00-10:55:00- Wed-6A-09:30:00-10:55:00-,,,200,View Restrictions for Course CS 725 Course Code Batch Year Department Program Allowed Overridable CS 725 ALL ALL Ph.D. Allowed Non-Overridable CS 725 2026 Computer Science and Engineering M.S. by Research Allowed Non-Overridable CS 725 2026 Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 725 ALL ALL Dual Degree (B.Tech. + M.Tech.) Allowed Non-Overridable CS 725 ALL ALL Dual Degree (M.S. by Research + Ph.D.) Allowed Non-Overridable CS 725 ALL ALL Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS 725 ALL ALL IDDDP Allowed Non-Overridable CS 725 ALL ALL M.S. by Research Allowed Non-Overridable CS 725 ALL ALL M.Tech. Allowed Non-Overridable CS 725 2025 Computer Science and Engineering M.Tech. Deny Non-Overridable CS 725 2024 Computer Science and Engineering M.S. by Research Deny Non-Overridable CS 725 2024 Computer Science and Engineering M.Tech. Deny Non-Overridable CS 725 2025 Computer Science and Engineering M.S. by Research Deny Non-Overridable CS 725 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,53,timetable,CS 740,Mathematics for Visual Computing,Theory,Interdisciplinary STEM Course.,I - Ajit Vilas Rajwade,FullSemester,12 Mon-12A-17:05:00-18:00:00- Thu-12C-17:05:00-18:00:00- Tue-12B-17:05:00-18:00:00-,,,200,View Restrictions for Course CS 740 Course Code Batch Year Department Program Allowed Overridable CS 740 2026 Mathematics M.Sc. Allowed Non-Overridable CS 740 2026 Computer Science and Engineering M.S. by Research Allowed Non-Overridable CS 740 2026 Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 740 2026 Computer Science and Engineering Ph.D. Allowed Non-Overridable CS 740 2026 Electrical Engineering M.Tech. Allowed Non-Overridable CS 740 2026 Electrical Engineering Ph.D. Allowed Non-Overridable CS 740 2026 Engineering Physics M.Tech. Allowed Non-Overridable CS 740 2026 Mathematics Ph.D. Allowed Non-Overridable CS 740 2026 Industrial Engineering and Operations Research M.Tech. Allowed Non-Overridable CS 740 2026 Industrial Engineering and Operations Research Ph.D. Allowed Non-Overridable CS 740 2026 Centre for Systems and Control M.Tech. Allowed Non-Overridable CS 740 2026 Centre for Systems and Control Ph.D. Allowed Non-Overridable CS 740 2026 Centre of Studies in Resources Engineering M.Tech. Allowed Non-Overridable CS 740 2026 Centre of Studies in Resources Engineering Ph.D. Allowed Non-Overridable CS 740 2026 Earth Sciences M.Tech. Allowed Non-Overridable CS 740 2026 Earth Sciences Ph.D. Allowed Non-Overridable CS 740 2026 Centre for Machine Intelligence and Data Science M.S. by Research Allowed Non-Overridable CS 740 2026 Centre for Machine Intelligence and Data Science M.Tech. Allowed Non-Overridable CS 740 2026 Centre for Machine Intelligence and Data Science Ph.D. Allowed Non-Overridable CS 740 2026 Koita Centre for Digital Health M.S. by Research Allowed Non-Overridable CS 740 2026 Koita Centre for Digital Health M.Tech. Allowed Non-Overridable CS 740 2026 Koita Centre for Digital Health Ph.D. Allowed Non-Overridable CS 740 2026 Biosciences and Bioengineering M.Tech. Allowed Non-Overridable CS 740 2026 Biosciences and Bioengineering Ph.D. Allowed Non-Overridable CS 740 2025 Computer Science and Engineering Ph.D. Allowed Non-Overridable CS 740 ALL ALL ALL Deny Non-Overridable,
"CS,CSS",Computer Science and Engineering,54,timetable,CS 744,Design and Engineering of Computing Systems,Theory,Advanced Course.,I - Purushottam Shrinivas Kulkarni,CC103 FullSemester,5 Fri-5B-08:00:00-09:25:00-CC103 Wed-5A-08:00:00-09:25:00-CC103,,Biometric Enabled,150,View Restrictions for Course CS 744 Course Code Batch Year Department Program Allowed Overridable CS 744 ALL Computer Science and Engineering Ph.D. Allowed Non-Overridable CS 744 ALL Computer Science and Engineering Dual Degree (B.Tech. + M.Tech.) Allowed Non-Overridable CS 744 ALL Computer Science and Engineering Dual Degree (M.S. by Research + Ph.D.) Allowed Non-Overridable CS 744 ALL Computer Science and Engineering Dual Degree (M.Tech. + M.S. by Research) Allowed Non-Overridable CS 744 ALL Computer Science and Engineering Dual Degree (M.Tech. + Ph.D.) Allowed Non-Overridable CS 744 ALL Computer Science and Engineering M.S. by Research Allowed Non-Overridable CS 744 ALL Computer Science and Engineering M.S. by Research (Exit degree) Allowed Non-Overridable CS 744 ALL Computer Science and Engineering M.S. (Exit Degree) Allowed Non-Overridable CS 744 ALL Computer Science and Engineering M.Tech. Allowed Non-Overridable CS 744 ALL ALL ALL Deny Non-Overridable,
